quality,Noimages,Length,Difficulty,Mistakes,Numbers,first_person,mtld,Capitals in article,Positivity,Disgust,Surprise,Trust,Anticipation,negative,Sad_,Happy,Inspired,I do not care,Annoyed,Amused,Afraid,Polarity,subjectivity,No Celebs,caps,Adjectives,Afinnity,Strong subjectivity,Weak subjectivity,Valence,Arousal,Dominance,Anger intensity,Joy intensity,Sadness intensity,Fear intensity,Diversity,Balance,Lexical richness,Title Polarity,cursing
1,10.0,1869,47,0.999901215054826,5,371.321562332798,13.4314613953583,0,15.3214774281806,2.4623803009575895,2.87277701778386,11.6279069767442,7.79753761969904,13.2694938440492,9.16552667578659,15.595075239398101,14.500683994528,10.670314637482901,4.51436388508892,9.84952120383037,9.16552667578659,0.9982,0.390516684005056,2,0,0.146374829001368,-71.0,0.034242910647405,0.0551096843231675,0.5888489932885911,0.45767953020134206,0.5497936241610739,0.0576013513513513,0.165202702702703,0.17397972972973,0.14937837837837803,11,0.88139633771206,14.340029947591713,0.0,0
0,2.0,205,70,1.0,0,214.634146341463,12.7554585518709,1,7.25806451612903,2.41935483870968,5.64516129032258,7.25806451612903,4.03225806451613,12.0967741935484,4.03225806451613,8.87096774193548,7.25806451612903,2.41935483870968,1.61290322580645,11.2903225806452,4.83870967741936,0.9652,0.319607843137255,0,0,0.0564516129032258,-16.0,0.024390243902439,0.0585365853658537,0.5227534246575339,0.509041095890411,0.563739726027397,0.288727272727273,0.10318181818181801,0.125909090909091,0.300454545454545,2,0.0,18.88943488943489,0.4,0
0,6.0,417,39,1.0,0,441.247002398082,13.7665043207656,1,11.8181818181818,0.45454545454545503,0.45454545454545503,10.0,5.90909090909091,3.18181818181818,7.727272727272728,10.4545454545455,10.0,5.90909090909091,5.90909090909091,11.8181818181818,8.18181818181818,0.2183,0.3531914893617021,0,0,0.2,1.0,0.0479616306954437,0.0959232613908873,0.6095119999999999,0.421152,0.562632,0.055764705882353,0.241823529411765,0.18252941176470605,0.0920588235294118,1,0.0,28.312278630460447,-0.1,0
0,5.0,435,64,0.9988811814723649,2,335.632183908046,13.262995195601599,0,4.86725663716814,4.42477876106195,3.53982300884956,5.30973451327434,3.0973451327433597,11.5044247787611,8.849557522123892,7.522123893805309,11.0619469026549,9.73451327433628,1.76991150442478,10.6194690265487,9.292035398230091,0.9786,0.44033170533170496,0,0,0.0929203539823009,-15.0,0.0389908256880734,0.0963302752293578,0.523021428571429,0.46816428571428603,0.4678571428571429,0.16989285714285698,0.146785714285714,0.2115,0.287964285714286,4,0.0,30.899869960988298,0.0,0
1,2.0,589,19,0.999444444444444,2,514.431239388795,13.377241306139801,0,10.0,0.9375,1.25,7.5,1.875,4.6875,8.4375,8.75,7.8125,5.625,2.5,8.125,5.3125,0.7096,0.380035650623886,0,0,0.134375,-23.0,0.0237691001697793,0.0475382003395586,0.5698685714285721,0.44099428571428606,0.5895942857142861,0.106576923076923,0.11184615384615401,0.039923076923076894,0.241692307692308,5,0.0,26.425806451612907,0.0,0
1,10.0,633,69,1.0,2,274.881516587678,13.2786931546716,0,10.6451612903226,1.61290322580645,3.54838709677419,5.80645161290323,4.51612903225806,9.35483870967742,10.6451612903226,13.5483870967742,13.225806451612899,6.45161290322581,4.51612903225806,7.41935483870968,10.967741935483902,0.9146,0.42907407407407394,0,0,0.112903225806452,-13.0,0.0300157977883096,0.0600315955766193,0.6020111731843579,0.44546368715083795,0.5150446927374299,0.126705882352941,0.130627450980392,0.172,0.225941176470588,8,0.0,21.965847665847665,0.04999999999999999,0
0,3.0,310,71,1.0,0,325.806451612903,13.0307926829268,0,14.9350649350649,1.94805194805195,6.49350649350649,11.688311688311698,11.688311688311698,5.1948051948052,1.94805194805195,9.74025974025974,14.9350649350649,6.49350649350649,3.8961038961039,9.09090909090909,12.987012987013,0.9752,0.478803854875284,0,0,0.168831168831169,5.0,0.0806451612903226,0.0870967741935484,0.6251052631578949,0.420947368421053,0.535810526315789,0.0300833333333333,0.319125,0.11025,0.078,3,0.471404520791032,24.71042471042471,0.0,0
0,3.0,940,61,1.0,1,363.82978723404295,13.268001951935899,10,12.253829321663,1.96936542669584,0.43763676148796504,7.002188183807441,5.9080962800875305,6.78336980306346,3.719912472647701,10.7221006564551,10.065645514223199,6.12691466083151,2.84463894967177,10.9409190371991,5.9080962800875305,0.7234,0.5559225082909289,0,0,0.13566739606126899,19.0,0.05,0.0563829787234043,0.6248139534883721,0.458188953488372,0.567247093023256,0.11425,0.21804166666666697,0.0541666666666667,0.0883125,4,0.82915619758885,22.183115869298533,0.3,0
0,9.0,944,60,0.999688764394647,2,319.915254237288,13.120177493654401,1,8.407079646017701,6.41592920353982,3.0973451327433597,8.1858407079646,5.08849557522124,14.6017699115044,18.8053097345133,23.6725663716814,19.0265486725664,19.2477876106195,5.30973451327434,12.168141592920401,14.159292035398199,0.9994,0.45736714975845394,1,0,0.134955752212389,-84.0,0.0507936507936508,0.0772486772486773,0.5228633093525179,0.49194604316546797,0.51693165467626,0.18660396039604002,0.128039603960396,0.242089108910891,0.323920792079208,7,0.0,26.61588850174216,-0.15000000000000002,0
1,51.0,371,37,1.0,4,374.66307277628,13.4712481100655,0,18.2857142857143,1.14285714285714,6.28571428571429,14.285714285714299,6.28571428571429,3.4285714285714306,6.28571428571429,9.714285714285714,6.28571428571429,5.14285714285714,4.0,4.0,7.428571428571429,0.9935,0.343713733075435,1,0,0.234285714285714,37.0,0.0485175202156334,0.0835579514824798,0.641075,0.45575833333333393,0.615508333333333,0.018875,0.31520833333333304,0.0256666666666667,0.0465416666666667,7,0.349927106111883,16.39069506726457,0.2,0
1,3.0,386,40,1.0,0,396.373056994819,13.1688250151219,0,17.8217821782178,0.495049504950495,2.9702970297029703,15.841584158415804,7.92079207920792,9.4059405940594,1.98019801980198,4.950495049504951,2.47524752475248,6.930693069306929,4.45544554455446,4.950495049504951,5.44554455445545,0.8238,0.43686067019400393,2,0,0.128712871287129,-10.0,0.0414507772020725,0.0829015544041451,0.601978571428572,0.47334285714285707,0.607921428571429,0.057960000000000005,0.26864,0.0,0.10692,4,1.29903810567666,21.914070891514502,0.0,0
0,3.0,802,49,1.0,9,357.85536159600997,13.4572126727334,3,11.9241192411924,1.8970189701896998,4.3360433604336,11.9241192411924,5.149051490514911,10.027100271002697,8.67208672086721,13.279132791327903,13.0081300813008,7.046070460704612,2.1680216802168,7.31707317073171,7.31707317073171,0.9786,0.3528333333333329,0,0,0.0785907859078591,-73.0,0.0349127182044888,0.0610972568578554,0.553586497890295,0.522493670886076,0.570527426160337,0.125467741935484,0.110564516129032,0.17391935483871,0.262274193548387,3,1.4142135623731003,14.161849710982661,-0.2,0
1,1.0,1321,57,0.9981723810220049,10,282.361847085541,13.282202858324801,2,14.309484193011599,2.82861896838602,2.1630615640599,9.15141430948419,4.49251247920133,6.655574043261232,7.487520798668889,12.6455906821963,11.148086522462599,8.81863560732113,4.49251247920133,9.48419301164726,7.32113144758736,0.9526,0.5236803683737651,6,0,0.15973377703827,20.0,0.052233156699470096,0.0711582134746404,0.596435079726652,0.45869248291571796,0.543769931662871,0.12040983606557401,0.178688524590164,0.11145901639344301,0.197065573770492,5,0.0,26.46870263716277,0.0,0
1,51.0,627,54,0.996115924708694,1,334.92822966507197,13.5276341623205,0,8.256880733944959,3.05810397553517,3.6697247706422,7.9510703363914415,4.58715596330275,10.0917431192661,7.3394495412844,10.3975535168196,11.3149847094801,7.0336391437308885,5.19877675840979,7.0336391437308885,12.844036697247699,0.9511,0.35872331691297205,0,0,0.12232415902140699,-55.0,0.025518341307814996,0.0733652312599681,0.537169154228856,0.45792537313432896,0.514437810945273,0.125803278688525,0.14047540983606602,0.16218032786885198,0.28055737704918,0,-1.0,27.055180180180177,0.0,0
1,9.0,948,69,1.0,2,331.223628691983,13.212875084228196,0,15.3638814016173,0.539083557951483,1.88679245283019,12.398921832884099,6.4690026954177915,9.70350404312668,15.3638814016173,26.14555256064689,23.450134770889502,24.528301886792498,5.929919137466309,24.528301886792498,13.4770889487871,0.988,0.36549833608657106,0,0,0.0889487870619946,-31.0,0.0232067510548523,0.0590717299578059,0.549906474820144,0.47297122302158295,0.572035971223022,0.19354237288135603,0.0673559322033898,0.08972881355932198,0.25705084745762696,5,0.8,13.034839833543018,0.0,0
0,5.0,413,49,1.0,1,372.8813559322031,13.4912957105324,1,11.946902654867301,5.30973451327434,0.8849557522123891,10.1769911504425,4.42477876106195,11.0619469026549,6.19469026548673,11.0619469026549,12.831858407079599,10.6194690265487,3.9823008849557504,8.849557522123892,8.849557522123892,0.9898,0.40574912891986104,0,0,0.10176991150442499,-64.0,0.036319612590798994,0.046004842615012094,0.5595538461538461,0.508607692307692,0.552084615384616,0.25258974358974395,0.11138461538461501,0.0820769230769231,0.25205128205128197,2,0.0,23.308011049723763,0.0,0
0,8.0,809,69,0.999873241221955,6,296.662546353523,12.941177698873403,0,5.934718100890208,4.45103857566766,1.18694362017804,4.74777448071217,3.56083086053413,11.275964391691401,11.275964391691401,16.6172106824926,19.2878338278932,11.275964391691401,5.6379821958457015,12.7596439169139,12.1661721068249,0.9978,0.384552341597796,0,1,0.0979228486646884,-78.0,0.0593325092707046,0.0568603213844252,0.547845360824742,0.456386597938145,0.504252577319588,0.20280851063829802,0.151553191489362,0.287617021276596,0.226765957446809,0,-1.0,17.03776290630975,-0.525,0
0,3.0,560,64,1.0,6,321.428571428571,12.905688744116599,0,9.426229508196721,4.9180327868852505,5.3278688524590185,8.196721311475411,7.786885245901638,14.754098360655696,13.5245901639344,14.754098360655696,17.622950819672102,11.0655737704918,5.3278688524590185,12.295081967213099,14.754098360655696,0.9975,0.447222222222222,0,0,0.114754098360656,-52.0,0.0410714285714286,0.0660714285714286,0.488535031847134,0.53959872611465,0.542452229299363,0.232590163934426,0.13227868852459002,0.17727868852458997,0.355786885245902,6,0.763762615825973,14.379201680672267,-0.6,0
1,4.0,353,55,1.0,2,300.28328611898,13.166738473484001,0,8.7378640776699,4.85436893203884,0.0,5.8252427184465985,5.33980582524272,13.106796116504901,11.650485436893199,11.650485436893199,11.650485436893199,4.36893203883495,7.28155339805825,5.8252427184465985,13.106796116504901,0.9001,0.353521907385544,0,0,0.12621359223300999,-13.0,0.0339943342776204,0.0736543909348442,0.5634825174825171,0.4360419580419579,0.48649650349650303,0.0,0.21603333333333302,0.12300000000000001,0.155166666666667,1,0.0,40.774719673802245,-0.16666666666666666,0
1,6.0,1525,43,0.9982903818147281,7,344.262295081967,13.556798281928303,0,10.038610038609999,3.6036036036036,3.7323037323037305,7.9794079794079815,5.79150579150579,10.939510939510901,6.435006435006441,11.4543114543115,10.4247104247104,7.07850707850708,3.8610038610038595,9.26640926640927,5.4054054054054115,0.987,0.41908501683501703,3,0,0.16087516087516102,-33.0,0.0668852459016393,0.0688524590163935,0.575926335174955,0.48802946593001895,0.5644696132596679,0.21014634146341502,0.17763414634146302,0.141130081300813,0.212471544715447,9,0.314269680527355,27.30371107635433,0.0,0
1,2.0,740,36,0.9968215158924201,5,418.91891891891913,14.017874470006099,0,14.7335423197492,1.56739811912226,3.44827586206897,15.3605015673981,7.21003134796238,7.836990595611288,1.88087774294671,10.658307210031301,10.658307210031301,7.5235109717868305,4.38871473354232,5.95611285266458,9.404388714733539,0.2493,0.50787037037037,1,0,0.14733542319749202,-19.0,0.027027027027027,0.0581081081081081,0.5593803921568629,0.432211764705882,0.5808196078431371,0.0314897959183674,0.0926122448979592,0.29744897959183697,0.254571428571429,6,0.37267799624996495,12.284913067863153,0.0,0
0,11.0,811,48,1.0,7,387.17632552404405,13.4717023038699,0,9.014084507042249,2.53521126760563,1.97183098591549,9.57746478873239,4.5070422535211305,6.76056338028169,13.5211267605634,13.239436619718301,15.4929577464789,7.32394366197183,3.38028169014085,8.45070422535211,10.9859154929577,0.9968,0.253921568627451,0,0,0.140845070422535,-61.0,0.0110974106041924,0.0493218249075216,0.540655319148936,0.45731914893617,0.520021276595745,0.0870408163265306,0.125571428571429,0.10644897959183698,0.30765306122449,9,0.314269680527355,10.670898631223963,0.0,0
0,51.0,161,49,1.0,0,291.925465838509,13.469190140845098,0,11.1111111111111,4.04040404040404,5.05050505050505,13.1313131313131,4.04040404040404,13.1313131313131,5.05050505050505,7.070707070707071,5.05050505050505,6.06060606060606,0.0,4.04040404040404,12.121212121212098,0.9794,0.441245791245791,0,0,0.101010101010101,-19.0,0.0186335403726708,0.0496894409937888,0.5043157894736839,0.542701754385965,0.575228070175439,0.250476190476191,0.0453809523809524,0.168857142857143,0.4698571428571429,2,0.0,27.271604938271604,0.25,0
0,16.0,396,61,1.0,0,297.97979797979804,12.907303639661698,1,12.918660287081304,2.3923444976076604,5.26315789473684,8.13397129186603,4.30622009569378,8.13397129186603,5.26315789473684,9.09090909090909,13.875598086124404,7.6555023923445,2.87081339712919,8.13397129186603,7.6555023923445,0.9591,0.44337179487179496,0,0,0.11004784688995199,-28.0,0.0429292929292929,0.0808080808080808,0.554959731543624,0.44417449664429604,0.499389261744966,0.112392857142857,0.126535714285714,0.22639285714285698,0.17742857142857102,3,0.0,20.883858267716533,0.0,0
1,2.0,730,35,0.998980112187659,2,341.095890410959,13.631927037226903,0,15.4929577464789,5.070422535211269,1.12676056338028,12.112676056338,3.9436619718309904,11.5492957746479,5.63380281690141,7.88732394366197,12.957746478873196,6.197183098591549,5.63380281690141,6.478873239436622,9.014084507042249,0.9651,0.31882878151260496,0,0,0.14647887323943698,-29.0,0.0301369863013699,0.073972602739726,0.576067226890756,0.46055462184873996,0.602882352941176,0.155093023255814,0.11965116279069801,0.0959767441860465,0.19018604651162804,7,0.349927106111883,22.136112697506185,0.0,0
1,1.0,229,27,1.0,0,436.681222707424,13.6407766990291,0,15.172413793103399,2.06896551724138,2.06896551724138,13.7931034482759,4.82758620689655,6.89655172413793,2.75862068965517,5.51724137931034,2.75862068965517,4.82758620689655,4.82758620689655,5.51724137931034,4.82758620689655,0.2285,0.268452380952381,2,0,0.0620689655172414,0.0,0.0567685589519651,0.0655021834061135,0.576349397590361,0.477698795180723,0.6216746987951811,0.0741818181818182,0.0866363636363636,0.056272727272727294,0.116545454545455,2,0.5,44.9086859688196,0.0,0
